provID	unik_station_beteckning	Undersökning	Stationsbeteckning	djup	Latitud	Longitud	Datum	artal	prov_nr	S	B	B_utan	N	bqi
953	237	Samordnad recipientkontroll i E-län	Bf 32	20	58,3786659240723	16,9678325653076	2005-06-15	2005	1	5	12,1918996401873	12,1918996401873	72	2,829641
954	237	Samordnad recipientkontroll i E-län	Bf 32	20	58,3786659240723	16,9678325653076	2005-06-15	2005	2	3	14,371099316515	14,371099316515	85	2,026935
955	237	Samordnad recipientkontroll i E-län	Bf 32	20	58,3786659240723	16,9678325653076	2004-05-24	2004	1	5	7,54360004514456	7,54360004514456	508	8,647641
956	237	Samordnad recipientkontroll i E-län	Bf 32	20	58,3786659240723	16,9678325653076	2006-05-17	2006	3	1	17,4150009155273	17,4150009155273	63	1,394477
957	237	Samordnad recipientkontroll i E-län	Bf 32	20	58,3786659240723	16,9678325653076	1989-05-01	1989	1	3			980	1,112577
958	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2004-05-25	2004	3	2	38,8902007080615	38,8902007080615	119	2,385606
959	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2005-06-15	2005	2	5	26,7501012617722	26,7501012617722	124	4,469845
960	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2005-06-15	2005	3	5	22,9586000670097	22,9586000670097	133	4,967763
961	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1989-05-01	1989	1	4			98	4,380576
962	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1989-05-01	1989	2	4			100	5,060305
963	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1989-05-01	1989	4	5			119	5,412821
964	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2006-05-17	2006	2	4	19,9074003871065	19,9074003871065	107	3,532295
965	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1989-05-01	1989	5	4			121	5,267362
966	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1990-05-01	1990	1	3			51	2,747656
967	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1989-05-01	1989	3	4			113	4,58735
968	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2004-05-25	2004	1	3	21,4980003701057	21,4980003701057	97	3,098838
969	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2003-05-30	2003	3	3	19,7768009165302	19,7768009165302	67	2,926681
970	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2003-05-30	2003	2	3	26,9996979329735	26,9996979329735	72	3,049395
971	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2003-05-30	2003	1	3	19,4737011389807	19,4737011389807	71	3,049909
972	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2000-10-05	2000	3	2			115	2,286206
973	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2000-10-05	2000	2	3			110	2,957947
974	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2006-05-17	2006	3	3	23,5591009538621	23,5591009538621	111	3,217907
975	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2006-05-17	2006	1	5	17,5863005816936	17,5863005816936	115	4,253893
976	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2005-06-15	2005	1	3	22,4089992996305	22,4089992996305	108	3,676296
977	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1990-05-01	1990	2	3			59	2,780551
978	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2000-10-05	2000	1	2			116	2,326459
979	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1997-03-11	1997	2	3			61	2,74515
980	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1990-05-01	1990	3	2			64	2,216752
981	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	2004-05-25	2004	2	4	20,0883002113551	20,0883002113551	89	4,015359
982	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1997-03-11	1997	1	1			57	1,383767
983	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1994-04-01	1994	3	2			77	2,298328
984	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1994-04-01	1994	2	3			71	2,970691
985	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1994-04-01	1994	1	2			68	2,483645
986	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1991-05-01	1991	3	2			26	2,008932
987	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1991-05-01	1991	2	2			16	1,828489
988	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1991-05-01	1991	1	3			32	2,612328
989	238	Samordnad recipientkontroll i E-län	Bf 33	22	58,3279991149902	16,8093338012695	1997-03-11	1997	3	5			57	4,028815
990	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1997-03-11	1997	3	1			21	1,215698
991	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1991-05-01	1991	1	3			14	1,820595
992	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1989-05-01	1989	3	3			53	5,119646
993	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1989-05-01	1989	4	4			28	6,77177
994	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1989-05-01	1989	5	3			65	4,900488
995	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1990-05-01	1990	1	3			25	4,198465
996	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1990-05-01	1990	2	3			16	2,472103
997	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1990-05-01	1990	3	3			31	3,034774
998	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1991-05-01	1991	2	3			27	2,392984
999	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1991-05-01	1991	3	2			8	1,334087
1000	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1994-04-01	1994	1	2			11	1,401544
1001	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1994-04-01	1994	2	2			25	1,924389
1002	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1989-05-01	1989	2	3			45	6,494926
1003	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1997-03-11	1997	1	2			19	2,087405
1004	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1997-03-11	1997	2	4			57	3,855609
1005	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1994-04-01	1994	3	2			44	2,025331
1006	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2000-10-04	2000	3	4			158	8,662082
1007	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	1989-05-01	1989	1	3			44	5,032931
1008	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2006-05-17	2006	3	5	4,85819986509159	4,85819986509159	55	5,382213
1009	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2006-05-17	2006	1	3	5,5963002294302	5,5963002294302	41	3,861037
1010	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2000-10-04	2000	2	5			162	10,32099
1011	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2006-05-17	2006	2	5	5,20470011793077	5,20470011793077	49	6,556644
1012	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2003-05-28	2003	1	4	9,16430002264678	9,16430002264678	50	6,608444
1013	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2003-05-28	2003	2	4	11,473800140433	11,473800140433	34	5,197469
1014	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2003-05-28	2003	3	5	7,20119993947446	7,20119993947446	52	8,737137
1015	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2004-05-25	2004	1	5	9,70939979329705	9,70939979329705	139	10,17541
1016	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2004-05-25	2004	2	6	9,33880021050572	9,33880021050572	144	11,02598
1017	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2004-05-25	2004	3	5	15,4386995965615	15,4386995965615	133	9,625393
1018	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2005-06-15	2005	1	5	9,07099973363802	9,07099973363802	154	10,47323
1019	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2005-06-15	2005	2	5	7,4563000202179	7,4563000202179	151	10,6497
1020	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2005-06-15	2005	3	5	5,48569998471066	5,48569998471066	148	10,62965
1021	239	Samordnad recipientkontroll i E-län	Bf 34b	34	58,2091674804688	16,9344997406006	2000-10-04	2000	1	4			116	8,376087
1022	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2004-05-25	2004	2	5	12,7939995360794	12,7939995360794	67	3,663795
1023	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2004-05-25	2004	1	4	11,6329995451961	11,6329995451961	71	4,846806
1024	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1997-03-11	1997	3	2			31	2,319339
1025	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1997-03-11	1997	2	2			34	2,030824
1026	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1997-03-11	1997	1	4			45	3,075468
1027	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1994-04-01	1994	3	2			32	1,392678
1028	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1994-04-01	1994	2	2			36	1,908485
1029	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1994-04-01	1994	1	3			39	2,476656
1030	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1991-05-01	1991	3	3			24	1,8557
1031	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1991-05-01	1991	2	3			31	1,838206
1032	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2003-05-28	2003	1	5	10,7284992616624	10,7284992616624	58	3,853701
1033	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2005-06-15	2005	3	5	7,08000042289495	7,08000042289495	70	5,457434
1034	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2003-05-28	2003	3	4	14,2597002182156	14,2597002182156	68	3,102278
1035	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1990-05-01	1990	1	4			28	2,905164
1036	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2005-06-15	2005	1	4	9,26330030662939	9,26330030662939	61	5,083418
1037	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2003-05-28	2003	2	2	11,5873000025749	11,5873000025749	67	1,928365
1038	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1990-05-01	1990	2	1			17	1,169717
1039	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1990-05-01	1990	3	2			15	1,800458
1040	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1991-05-01	1991	1	2			40	1,488512
1041	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2006-05-17	2006	2	5	8,68459991831332	8,68459991831332	98	4,396932
1042	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2006-05-17	2006	3	6	8,85659977467731	8,85659977467731	74	5,252445
1043	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2000-10-04	2000	1	3			53	4,100236
1044	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1989-05-01	1989	4	5			181	5,141824
1045	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2000-10-04	2000	3	5			66	4,559309
1046	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2004-05-25	2004	3	4	9,68741045822389	9,68741045822389	63	4,265773
1047	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1989-05-01	1989	5	3			255	4,061516
1048	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2005-06-15	2005	2	6	2,52129996637814	2,52129996637814	75	6,412181
1049	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1989-05-01	1989	3	4			204	4,551044
1050	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1989-05-01	1989	2	3			184	4,032328
1051	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	1989-05-01	1989	1	4			207	4,202385
1052	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2006-05-17	2006	1	4	11,4343008436263	11,4343008436263	59	4,095527
1053	240	Samordnad recipientkontroll i E-län	Bf 35	33	58,1206665039063	16,8404998779297	2000-10-04	2000	2	3			69	3,295058
3155	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1995-04-28	1995	3	4	13,0030000135303	13,0030000135303	160	3,634424
3156	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1992-04-23	1992	5	7	5,99500008067116	5,99500008067116	75	4,243992
3157	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1993-04-28	1993	1	6	4,99999981489964	4,99999981489964	161	4,34232
3158	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1993-04-28	1993	2	5	8,01100018341094	8,01100018341094	172	3,991647
3159	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1993-04-28	1993	3	5	10,0980001888238	10,0980001888238	160	4,013131
3160	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1993-04-28	1993	4	5	9,65400027204305	9,65400027204305	159	4,047089
3161	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1993-04-28	1993	5	5	9,51800028793514	9,51800028793514	164	4,304902
3162	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1994-04-26	1994	1	5	10,1779997132253	10,1779997132253	124	4,22823
3163	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1994-04-26	1994	2	6	8,480999757885	8,480999757885	121	4,231862
3164	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1994-04-26	1994	3	6	12,1200002240948	12,1200002240948	135	3,826813
3165	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1994-04-26	1994	4	6	8,9459998968523	8,9459998968523	132	4,256022
3166	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1994-04-26	1994	5	6	15,3710001874715	15,3710001874715	163	4,034097
3167	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1995-04-28	1995	2	8	13,849999866914	13,849999866914	198	4,766277
3168	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1992-04-23	1992	2	4	9,99000003281981	9,99000003281981	74	3,405941
3169	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1995-04-28	1995	4	6	10,8809995572083	10,8809995572083	192	3,174319
3170	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1995-04-28	1995	5	6	13,0310000292957	13,0310000292957	162	4,048131
3171	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1996-05-08	1996	1	6	8,53200004901737	8,53200004901737	206	5,290248
3172	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1996-05-08	1996	2	7	10,9040000815876	10,9040000815876	196	4,878775
3173	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1996-05-08	1996	3	5	9,8359997458756	9,8359997458756	188	4,575582
3174	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1996-05-08	1996	4	6	10,0469996891916	10,0469996891916	215	4,501556
3175	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1996-05-08	1996	5	7	10,5810000831261	10,5810000831261	212	4,939375
3176	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1997-05-10	1997	1	4	8,3230000725016	8,3230000725016	199	3,833586
3177	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1995-04-28	1995	1	5	11,9699996670242	11,9699996670242	188	4,092138
3178	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1990-04-18	1990	3	6	10,4059995815624	10,4059995815624	148	4,225214
3179	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1988-04-21	1988	2	1	0,323000013828278	0,323000013828278	19	1,191081
3180	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1988-04-21	1988	3	1	1,50399994850159	1,50399994850159	23	1,235932
3181	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1988-04-21	1988	4	2	0,138999994611368	0,138999994611368	16	2,043832
3182	347	Oskarshamns kärnkraftsverks kontrollprogram, Simpevarp, Jämförelseområdet	4	7	58,0148315429688	16,7106666564941	1988-04-21	1988	5	2	0,979999989271164	0,979999989271164	27	2,012227
